id,celebrate,main,main_prep,stuff,cran,gravy,bruss,carr,caul,corn,cornb,fruit,gbean,mac,mash,roll,sqsh,veg,yams,side_oth,pie_apple,pie_buttermilk,pie_cherry,pie_chocolate,pie_coconut,pie_key,pie_peach,pie_pecan,pie_pumpkin,pie_yam,pie_none,pie_oth,dssrt_apple,dssrt_blond,dssrt_brown,dssrt_carr,dssrt_cheese,dssrt_cookie,dssrt_fudge,dssrt_ic,dssrt_peach,dssrt_none,dssrt_oth,travel,macy,kids_table,meet_up,friendsgiving,blck_fri,retail,work,environ,age,gender,total_hh_income,region
4337188795,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,45 - 59,Male,"$0 to $9,999",Middle Atlantic
4337184092,1,Turkey,Baked,Bread-based,None,1,1,0,1,0,0,0,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,1,1,0,,0,0,1,0,1,0,0,1,0,0,,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,0,0,0,0,0,Urban,30 - 44,Female,"$0 to $9,999",East North Central
4337183363,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,0,0,0,1,0,1,1,1,0,1,,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,1,1,0,0,0,Suburban,30 - 44,Male,"$25,000 to $49,999",New England
4337169469,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,30 - 44,Male,"$25,000 to $49,999",Pacific
4337168468,1,Turkey,Roasted,Bread-based,Homemade,1,1,0,0,0,0,1,1,0,1,1,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,pumpkin pie,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,0,0,0,0,0,Urban,60+,Female,"$200,000 and up",West North Central
4337165710,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,1,0,0,0,0,1,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,mincemeat,0,0,0,0,0,0,0,0,0,0,pie,Thanksgiving is local--it will take place in the town I live in,0,21 or older,0,0,0,0,0,Urban,60+,Female,"$25,000 to $49,999",East North Central
4337163790,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,0,0,0,1,0,0,0,0,1,1,Broccoli,1,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,Thanksgiving is local--it will take place in the town I live in,1,12,0,1,0,1,1,Suburban,60+,Female,"$25,000 to $49,999",South Atlantic
4337162131,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,0,0,1,1,0,1,1,0,1,1,,1,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,10 or younger,1,0,0,0,0,Suburban,60+,Female,"$75,000 to $99,999",Middle Atlantic
4337161591,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,1,0,0,1,1,1,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,0,1,1,0,0,Suburban,30 - 44,Female,"$50,000 to $74,999",Middle Atlantic
4337160605,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"Peas, sometimes cranberry jello mold",0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,Pies and dream whip,Thanksgiving is local--it will take place in the town I live in,1,21 or older,0,0,0,0,0,Suburban,60+,Female,"$200,000 and up",Pacific
4337160531,1,Turkey,Roasted,Bread-based,Canned,1,1,0,0,1,0,0,1,0,1,0,0,1,1,,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,0,0,0,0,0,Suburban,60+,Female,Prefer not to answer,East North Central
4337160291,1,Turkey,Baked,Bread-based,None,1,0,0,0,1,1,0,1,1,1,1,0,1,1,,0,1,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,1,0,,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,1,1,1,0,0,Urban,30 - 44,Female,Prefer not to answer,West South Central
4337159183,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,1,0,0,1,0,1,1,0,0,1,,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,1,1,0,0,0,Suburban,30 - 44,Male,"$100,000 to $124,999",East South Central
4337155647,1,Turkey,Roasted,Bread-based,Canned,1,1,1,0,1,0,1,1,0,1,1,1,0,0,,1,0,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,Pumpkin pie,Thanksgiving is happening at my home--I won't travel at all,1,13,1,1,0,0,0,Rural,60+,Female,"$75,000 to $99,999",Mountain
4337153385,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,0,0,1,1,0,1,1,0,1,1,,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,Lefse or Krumkakke,Thanksgiving is local--it will take place in the town I live in,0,18,0,1,0,1,1,Suburban,30 - 44,Female,"$50,000 to $74,999",West North Central
4337153198,1,Turkey,Roasted,Bread-based,None,1,0,0,0,1,0,0,1,0,1,1,0,0,1,,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,21 or older,1,0,0,0,0,Rural,18 - 29,Male,"$25,000 to $49,999",South Atlantic
4337153195,1,Turkey,Fried,Bread-based,Homemade,1,0,1,0,1,1,1,1,1,1,1,0,0,1,,0,0,0,0,0,1,0,1,1,1,0,,0,0,1,1,1,0,1,1,1,0,,Thanksgiving is happening at my home--I won't travel at all,0,21 or older,1,1,0,1,0,Urban,18 - 29,Male,"$25,000 to $49,999",South Atlantic
4337150198,1,Turkey,Roasted,Bread-based,Canned,1,1,0,0,0,0,0,1,0,1,1,1,1,0,,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is local--it will take place in the town I live in,1,12,0,1,0,0,0,Suburban,30 - 44,Female,"$100,000 to $124,999",New England
4337149818,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,0,0,0,1,1,1,1,0,0,1,Rice pudding,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,,Thanksgiving is happening at my home--I won't travel at all,0,10 or younger,1,0,1,1,1,Rural,30 - 44,Female,"$25,000 to $49,999",South Atlantic
4337147145,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,0,0,0,1,1,1,1,0,0,1,,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,Pie,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,0,1,0,0,0,Suburban,60+,Female,"$50,000 to $74,999",South Atlantic
4337145918,1,Turkey,Roasted,Bread-based,Canned,1,1,0,0,0,0,0,1,0,1,1,0,0,1,,1,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,10 or younger,1,0,1,0,0,Suburban,60+,Female,"$75,000 to $99,999",South Atlantic
4337144555,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,18 - 29,Male,"$50,000 to $74,999",East South Central
4337143515,1,Turkey,Roasted,Bread-based,Homemade,1,0,0,0,0,1,0,1,0,1,1,1,0,1,,1,0,0,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,16,0,0,0,0,0,Suburban,60+,Female,Prefer not to answer,New England
4337142309,1,Turkey,Roasted,Bread-based,Homemade,1,0,0,0,0,0,0,1,0,1,1,0,0,1,,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town and far away--I have to drive several hours or fly,0,10 or younger,0,0,0,0,0,Suburban,45 - 59,Male,"$100,000 to $124,999",West South Central
4337139981,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,0,0,0,1,0,1,1,0,0,1,,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,10 or younger,0,1,0,0,0,Suburban,45 - 59,Male,"$100,000 to $124,999",Pacific
4337139366,1,Turkey,Baked,Bread-based,Homemade,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,,Thanksgiving is happening at my home--I won't travel at all,1,14,1,1,0,1,0,Rural,30 - 44,Male,"$75,000 to $99,999",West South Central
4337139327,1,Tofurkey,Baked,Bread-based,Homemade,1,0,0,0,1,1,1,1,1,1,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,pumpkin bars,Thanksgiving is local--it will take place in the town I live in,0,12,0,0,0,0,0,Rural,30 - 44,Female,"$75,000 to $99,999",West North Central
4337139127,1,Turkey,Baked,Bread-based,Homemade,1,0,0,0,1,0,0,1,0,0,1,0,0,1,,1,1,0,1,1,0,0,1,1,0,0,,0,0,0,0,1,0,0,1,1,0,,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,0,0,0,0,0,Rural,60+,Female,"$100,000 to $124,999",West South Central
4337138407,1,Turkey,Roasted,Bread-based,Homemade,1,1,0,0,0,0,0,0,0,1,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is local--it will take place in the town I live in,0,21 or older,0,0,0,0,0,Suburban,60+,Female,"$50,000 to $74,999",Middle Atlantic
4337137158,1,Turkey,Fried,Bread-based,Homemade,1,0,0,0,1,1,0,1,0,1,1,0,0,1,"Cajun Cressing (Crayfish, gorund beef & rice, etc.)",0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,Banana Pudding,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,1,0,0,0,0,Suburban,45 - 59,Male,"$200,000 and up",East South Central
4337136775,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,0,0,1,0,0,1,0,0,1,0,,1,0,0,0,0,0,0,1,1,0,0,,0,0,1,0,0,0,0,1,1,0,,Thanksgiving is local--it will take place in the town I live in,1,21 or older,0,0,0,0,0,Suburban,60+,Female,"$75,000 to $99,999",East North Central
4337136301,1,Turkey,Fried,None,Canned,1,1,1,0,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,21 or older,1,1,0,0,0,Rural,30 - 44,Female,Prefer not to answer,New England
4337135261,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,0,0,1,1,1,1,1,0,0,1,,1,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,,Thanksgiving is local--it will take place in the town I live in,1,13,0,0,1,1,1,Suburban,30 - 44,Male,"$75,000 to $99,999",East North Central
4337131392,1,Turkey,Baked,Bread-based,Canned,1,0,1,0,1,0,0,1,0,1,1,0,1,1,,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,0,0,0,0,0,Rural,45 - 59,Male,"$125,000 to $149,999",East North Central
4337127124,1,Turkey,Roasted,Bread-based,Homemade,1,0,0,1,1,0,0,1,0,1,1,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,pumpkin roll,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,0,0,1,0,0,Suburban,30 - 44,Female,"$100,000 to $124,999",East North Central
4337120626,1,Turkey,Baked,Bread-based,Canned,1,1,0,0,1,0,1,1,0,1,1,0,1,0,,0,1,0,1,0,0,0,0,1,0,0,,0,0,1,1,1,0,0,0,0,0,,,0,,0,0,0,0,0,,,,,
4337117868,1,Turkey,Baked,Bread-based,None,1,0,0,0,1,0,1,1,0,1,1,0,1,1,,1,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,1,0,0,0,0,0,,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,0,0,0,0,0,Rural,60+,Female,"$25,000 to $49,999",West North Central
4337117491,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,0,0,0,0,1,1,1,0,0,1,collard greens,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,chocolate cake,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,10 or younger,0,0,0,0,0,Suburban,30 - 44,Female,"$100,000 to $124,999",South Atlantic
4337117150,1,Turkey,Roasted,Bread-based,None,1,0,0,0,1,1,0,0,0,1,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,1,0,1,0,0,Urban,30 - 44,Female,"$50,000 to $74,999",East North Central
4337114976,1,Turkey,Baked,Bread-based,Homemade,1,0,0,0,0,0,0,1,1,1,1,0,1,0,,1,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,0,0,0,0,0,Suburban,18 - 29,Female,Prefer not to answer,South Atlantic
4337114697,1,Turkey,Roasted,Bread-based,Homemade,1,0,1,0,0,0,0,1,0,1,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,Cheesecak,0,0,0,0,1,0,0,0,0,0,,Thanksgiving is happening at my home--I won't travel at all,1,16,0,1,0,0,0,Suburban,45 - 59,Male,"$75,000 to $99,999",South Atlantic
4337114484,1,Turkey,Fried,Bread-based,Canned,1,0,1,0,0,0,1,1,1,1,1,0,0,1,,1,0,0,1,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,1,1,0,,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,0,0,0,0,0,Rural,60+,Female,"$200,000 and up",West South Central
4337113072,1,Turkey,Baked,Bread-based,None,1,0,0,0,1,0,0,0,0,1,1,0,0,1,,1,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,13,0,0,0,0,0,Suburban,30 - 44,Male,"$75,000 to $99,999",East North Central
4337111695,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,0,0,,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,0,0,0,0,0,Suburban,60+,Female,Prefer not to answer,South Atlantic
4337110217,1,Turkey,Baked,Bread-based,Homemade,1,0,0,0,0,0,0,1,0,1,0,0,0,1,,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,THE PIE YOU JUST ASKED ABOUT. ,Thanksgiving is local--it will take place in the town I live in,1,21 or older,0,1,0,0,0,Urban,18 - 29,Female,"$25,000 to $49,999",Middle Atlantic
4337109688,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,0,0,1,1,0,1,1,0,1,1,,1,0,0,0,0,0,0,0,1,0,0,Peanut butter,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,0,1,0,0,0,Suburban,18 - 29,Female,"$25,000 to $49,999",Mountain
4337109606,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,30 - 44,Female,"$25,000 to $49,999",Middle Atlantic
4337108113,1,Turkey,Fried,Bread-based,None,1,0,0,0,1,0,0,1,1,1,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,13,0,0,0,0,0,Suburban,18 - 29,Male,"$50,000 to $74,999",South Atlantic
4337107692,1,Turkey,I don't know,Bread-based,Canned,1,0,0,1,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,1,0,0,0,0,Suburban,60+,Female,"$25,000 to $49,999",East South Central
4337107492,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,0,0,0,1,0,1,0,0,0,1,,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,0,0,0,0,0,Suburban,45 - 59,Male,"$25,000 to $49,999",South Atlantic
4337107135,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,1,0,0,1,0,1,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,"pies: pumpkin with cie cream vanilla, apple, pecan",Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,12,1,0,1,0,0,Rural,30 - 44,Female,"$25,000 to $49,999",South Atlantic
4337106266,1,Turkey,Baked,Rice-based,Homemade,1,0,0,0,1,0,0,1,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,1,0,0,0,1,0,0,,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,1,0,0,0,0,Suburban,30 - 44,Male,"$25,000 to $49,999",South Atlantic
4337100681,1,Turkey,Baked,Bread-based,Homemade,1,0,0,0,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,10 or younger,0,0,0,0,0,Suburban,60+,Female,"$200,000 and up",East North Central
4337100638,1,Turkey,Baked,Bread-based,Homemade,1,1,0,0,0,0,0,1,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,21 or older,0,1,0,0,0,Urban,60+,Female,"$200,000 and up",Middle Atlantic
4337098925,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,0,0,1,1,0,1,1,0,0,1,,1,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is local--it will take place in the town I live in,1,10 or younger,0,0,0,0,0,Rural,30 - 44,Female,"$50,000 to $74,999",West North Central
4337097777,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,1,0,0,1,0,1,1,0,1,1,,1,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,1,0,0,0,0,Suburban,45 - 59,Male,"$10,000 to $24,999",Middle Atlantic
4337097775,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,45 - 59,Male,"$25,000 to $49,999",Middle Atlantic
4337096669,1,Turkey,Baked,Bread-based,Canned,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,Thanksgiving is happening at my home--I won't travel at all,1,21 or older,0,0,0,0,0,Suburban,18 - 29,Female,"$50,000 to $74,999",East North Central
4337094254,1,Turducken,Roasted,Bread-based,Homemade,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,With pie listed above,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,16,0,0,0,0,0,Rural,60+,Female,"$200,000 and up",Pacific
4337091880,1,Turkey,Roasted,Bread-based,Canned,1,0,1,0,1,0,0,1,0,1,1,0,0,1,,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,1,0,0,0,0,Rural,30 - 44,Female,"$25,000 to $49,999",East South Central
4337089256,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,1,0,1,0,0,0,1,0,1,0,,1,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,1,1,0,,,0,,0,0,0,0,0,,,,,
4337087412,1,Turkey,Baked,Bread-based,Canned,1,0,1,1,0,0,0,0,0,1,1,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,0,10 or younger,1,0,0,0,0,Urban,18 - 29,Female,"$75,000 to $99,999",East North Central
4337087325,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,0,0,0,1,0,0,1,0,0,1,,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is happening at my home--I won't travel at all,0,20,0,0,0,0,0,Suburban,60+,Female,"$100,000 to $124,999",East North Central
4337086635,1,Turkey,Roasted,Bread-based,Canned,1,0,1,1,1,0,0,1,0,1,1,1,0,1,,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,cheesecake.,Thanksgiving is local--it will take place in the town I live in,0,21 or older,1,0,0,0,0,Urban,45 - 59,Male,"$150,000 to $174,999",Pacific
4337086114,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,60+,Female,"$25,000 to $49,999",Middle Atlantic
4337084799,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,1,0,1,1,1,1,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,0,0,0,0,0,Suburban,30 - 44,Female,"$0 to $9,999",South Atlantic
4337083128,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,1,0,0,1,0,1,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,1,1,0,0,0,Urban,30 - 44,Female,"$25,000 to $49,999",Middle Atlantic
4337078951,1,Tofurkey,Baked,Bread-based,Canned,1,1,1,1,1,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,,Thanksgiving is local--it will take place in the town I live in,1,16,1,1,0,0,0,Suburban,30 - 44,Female,"$200,000 and up",Mountain
4337078449,1,Turkey,Roasted,Bread-based,Homemade,1,0,0,0,1,0,0,1,0,1,1,0,0,1,,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,0,0,0,0,0,Urban,60+,Female,"$25,000 to $49,999",Mountain
4337075743,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,0,0,1,1,0,1,1,0,0,1,,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,0,0,0,0,0,Urban,45 - 59,Male,"$75,000 to $99,999",East North Central
4337074187,1,Turkey,Roasted,Bread-based,Canned,1,0,0,0,0,1,1,1,0,1,1,0,0,1,,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,0,0,1,0,0,Urban,60+,Female,"$50,000 to $74,999",East South Central
4337073874,1,Turkey,Baked,Bread-based,Homemade,1,0,0,0,0,0,0,1,0,1,1,1,0,1,,0,0,0,0,0,0,0,0,1,0,0,grass hopper,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town and far away--I have to drive several hours or fly,0,12,1,0,1,0,0,Urban,30 - 44,Male,"$100,000 to $124,999",East North Central
4337071166,1,Turkey,Roasted,Bread-based,Canned,1,1,0,0,1,0,1,0,0,1,1,0,0,1,,1,0,1,1,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,,Thanksgiving is local--it will take place in the town I live in,1,12,1,0,0,0,0,Suburban,30 - 44,Female,Prefer not to answer,South Atlantic
4337070275,1,Turkey,Roasted,Bread-based,Homemade,1,0,0,0,0,0,1,1,0,1,1,0,0,1,,1,0,0,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,0,0,0,0,,Thanksgiving is local--it will take place in the town I live in,1,12,1,1,0,0,0,Suburban,30 - 44,Female,"$50,000 to $74,999",Pacific
4337069914,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,0,0,1,1,0,1,1,0,0,1,,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is out of town and far away--I have to drive several hours or fly,1,15,0,0,1,0,0,Suburban,30 - 44,Female,"$175,000 to $199,999",East North Central
4337068413,1,Turkey,Roasted,None,None,1,0,0,0,1,0,0,1,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,0,0,0,0,0,Suburban,30 - 44,Female,"$50,000 to $74,999",West North Central
4337063427,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,1,1,0,1,1,1,1,0,0,1,,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,,Thanksgiving is happening at my home--I won't travel at all,1,10 or younger,1,0,1,0,0,Rural,45 - 59,Male,"$100,000 to $124,999",South Atlantic
4337061732,1,Turkey,Baked,Bread-based,Canned,1,0,0,0,0,1,0,0,1,1,1,0,0,1,,1,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,0,0,0,0,0,Suburban,60+,Female,"$10,000 to $24,999",New England
4337061177,1,Turkey,Baked,Bread-based,Canned,1,1,0,0,1,0,0,1,0,1,1,0,1,1,pumpkin bisque,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,,Thanksgiving is local--it will take place in the town I live in,0,16,1,1,0,0,0,Urban,60+,Female,"$175,000 to $199,999",East South Central
4337058651,1,Turkey,Baked,None,Homemade,1,0,0,0,0,0,1,1,1,1,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,pumpkin pie. why ask this twice?,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,1,10 or younger,0,1,0,0,0,Suburban,18 - 29,Female,"$150,000 to $174,999",South Atlantic
4337053889,1,Turkey,Roasted,Bread-based,Homemade,1,0,0,0,1,0,0,1,0,1,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,Thanksgiving is local--it will take place in the town I live in,0,10 or younger,0,0,0,0,0,Suburban,30 - 44,Female,"$100,000 to $124,999",Middle Atlantic
